Book,Chapter,Verse,Text,Version
1KI,20,34,"Benhadad said to him, “I will restore to you the towns my father took from your father, and you may set up a commercial centre for yourself in Damascus, just as my father did in Samaria.”",GNBDC
1KI,20,?,"Ahab replied, “On these terms, then, I will set you free.” He made a treaty with him and let him go.",GNBDC
1KI,20,35,At the,GNBDC
1KI,20,36,"so he said to him, “Because you have disobeyed the",GNBDC
1KI,20,37,"Then this same prophet went to another man and said, “Hit me!” This man did so; he hit him a hard blow and hurt him.",GNBDC
1KI,20,38,"The prophet bandaged his face with a cloth, to disguise himself, and went and stood by the road, waiting for the king of Israel to pass.",GNBDC
1KI,20,39,"As the king was passing by, the prophet called out to him and said, “Your Majesty, I was fighting in the battle when a soldier brought a captured enemy to me and said, ‘Guard this man; if he escapes, you will pay for it with your life or else pay a fine of 3,000 pieces of silver.’",GNBDC
1KI,20,40,"But I got busy with other things, and the man escaped.”",GNBDC
1KI,20,?,"The king answered, “You have pronounced your own sentence, and you will have to pay the penalty.”",GNBDC
1KI,20,41,"The prophet tore the cloth from his face, and at once the king recognized him as one of the prophets.",GNBDC
1KI,20,42,"The prophet then said to the king, “This is the word of the",GNBDC
1KI,20,43,"The king went back home to Samaria, worried and depressed.",GNBDC
1KI,21,1,Near King Ahab's palace in Jezreel there was a vineyard owned by a man named Naboth.,GNBDC
1KI,21,2,"One day Ahab said to Naboth, “Let me have your vineyard; it is close to my palace, and I want to use the land for a vegetable garden. I will give you a better vineyard for it, or, if you prefer, I will pay you a fair price.”",GNBDC
1KI,21,3,"“I inherited this vineyard from my ancestors,” Naboth replied. “The",GNBDC
1KI,21,4,"Ahab went home, depressed and angry over what Naboth had said to him. He lay down on his bed, facing the wall, and would not eat.",GNBDC
1KI,21,5,"His wife Jezebel went to him and asked, “Why are you so depressed? Why won't you eat?”",GNBDC
1KI,21,6,"He answered, “Because of what Naboth said to me. I offered to buy his vineyard, or, if he preferred, to give him another one for it, but he told me that I couldn't have it!”",GNBDC
1KI,21,7,"“Well, are you the king or aren't you?” Jezebel replied. “Get out of bed, cheer up and eat. I will get you Naboth's vineyard!”",GNBDC
1KI,21,8,"Then she wrote some letters, signed them with Ahab's name, sealed them with his seal, and sent them to the officials and leading citizens of Jezreel.",GNBDC
1KI,21,9,"The letters said: “Proclaim a day of fasting, call the people together, and give Naboth the place of honour.",GNBDC
1KI,21,10,Get a couple of scoundrels to accuse him to his face of cursing God and the king. Then take him out of the city and stone him to death.”,GNBDC
1KI,21,11,The officials and leading citizens of Jezreel did what Jezebel had commanded.,GNBDC
1KI,21,12,"They proclaimed a day of fasting, called the people together, and gave Naboth the place of honour.",GNBDC
1KI,21,13,"The two scoundrels publicly accused him of cursing God and the king, and so he was taken outside the city and stoned to death.",GNBDC
1KI,21,14,The message was sent to Jezebel: “Naboth has been put to death.”,GNBDC
1KI,21,15,"As soon as Jezebel received the message, she said to Ahab, “Naboth is dead. Now go and take possession of the vineyard which he refused to sell to you.”",GNBDC
1KI,21,16,At once Ahab went to the vineyard to take possession of it.,GNBDC
1KI,21,17,Then the,GNBDC
1KI,21,18,"“Go to King Ahab of Samaria. You will find him in Naboth's vineyard, about to take possession of it.",GNBDC
1KI,21,19,"Tell him that I, the",GNBDC
1KI,21,20,"When Ahab saw Elijah, he said, “Have you caught up with me, my enemy?”",GNBDC
1KI,21,?,"“Yes, I have,” Elijah answered. “You have devoted yourself completely to doing what is wrong in the",GNBDC
1KI,21,21,So the,GNBDC
1KI,21,22,"Your family will become like the family of King Jeroboam son of Nebat and like the family of King Baasha son of Ahijah, because you have stirred up my anger by leading Israel into sin.’",GNBDC
1KI,21,23,"And concerning Jezebel, the",GNBDC
1KI,21,24,"Any of your relatives who die in the city will be eaten by dogs, and any who die in the open country will be eaten by vultures.”",GNBDC
1KI,21,25,(There was no one else who had devoted himself so completely to doing wrong in the,GNBDC
1KI,21,26,"He committed the most shameful sins by worshipping idols, as the Amorites had done, whom the",GNBDC
1KI,21,27,"When Elijah finished speaking, Ahab tore his clothes, took them off, and put on sackcloth. He refused food, slept in the sackcloth, and went about gloomy and depressed.",GNBDC
1KI,21,28,The,GNBDC
1KI,21,29,"“Have you noticed how Ahab has humbled himself before me? Since he has done this, I will not bring disaster on him during his lifetime; it will be during his son's lifetime that I will bring disaster on Ahab's family.”",GNBDC
1KI,22,1,"There was peace between Israel and Syria for the next two years,",GNBDC
1KI,22,2,but in the third year King Jehoshaphat of Judah went to see King Ahab of Israel.,GNBDC
1KI,22,3,"Ahab asked his officials, “Why is it that we have not done anything to get back Ramoth in Gilead from the king of Syria? It belongs to us!”",GNBDC
1KI,22,4,"And Ahab asked Jehoshaphat, “Will you go with me to attack Ramoth?”",GNBDC
1KI,22,?,"“I am ready when you are,” Jehoshaphat answered, “and so are my soldiers and my cavalry.",GNBDC
1KI,22,5,But first let's consult the,GNBDC
1KI,22,6,"So Ahab called in the prophets, about 400 of them, and asked them, “Should I go and attack Ramoth, or not?”",GNBDC
1KI,22,?,"“Attack it,” they answered. “The Lord will give you victory.”",GNBDC
1KI,22,7,"But Jehoshaphat asked, “Isn't there another prophet through whom we can consult the",GNBDC
1KI,22,8,"Ahab answered, “There is one more, Micaiah son of Imlah. But I hate him, because he never prophesies anything good for me; it's always something bad.”",GNBDC
1KI,22,?,“You shouldn't say that!” Jehoshaphat replied.,GNBDC
1KI,22,9,Then Ahab called in a court official and told him to go and fetch Micaiah at once.,GNBDC
1KI,22,10,"The two kings, dressed in their royal robes, were sitting on their thrones at the threshing place just outside the gate of Samaria, and all the prophets were prophesying in front of them.",GNBDC
1KI,22,11,"One of them, Zedekiah son of Chenaanah, made iron horns and said to Ahab, “This is what the",GNBDC
1KI,22,12,"All the other prophets said the same thing. “March against Ramoth and you will win,” they said. “The",GNBDC
1KI,22,13,"Meanwhile, the official who had gone to get Micaiah said to him, “All the other prophets have prophesied success for the king, and you had better do the same.”",GNBDC
1KI,22,14,"But Micaiah answered, “By the living",GNBDC
1KI,22,15,"When he appeared before King Ahab, the king asked him, “Micaiah, should King Jehoshaphat and I go and attack Ramoth, or not?”",GNBDC
1KI,22,?,“Attack!” Micaiah answered. “Of course you'll win. The,GNBDC
1KI,22,16,"But Ahab replied, “When you speak to me in the name of the",GNBDC
1KI,22,18,"Ahab said to Jehoshaphat, “Didn't I tell you that he never prophesies anything good for me? It's always something bad!”",GNBDC
1KI,22,20,The,GNBDC
1KI,22,21,"until a spirit stepped forward, approached the",GNBDC
1KI,22,22,‘How?’ the,GNBDC
1KI,22,23,And Micaiah concluded: “This is what has happened. The,GNBDC
1KI,22,24,"Then the prophet Zedekiah went up to Micaiah, slapped his face, and asked, “Since when did the",GNBDC
1KI,22,25,"“You will find out when you go into some back room to hide,” Micaiah replied.",GNBDC
1KI,22,26,"Then King Ahab ordered one of his officers, “Arrest Micaiah and take him to Amon, the governor of the city, and to Prince Joash.",GNBDC
1KI,22,27,Tell them to throw him in prison and to put him on bread and water until I return safely.”,GNBDC
1KI,22,28,"“If you return safely,” Micaiah exclaimed, “then the",GNBDC
1KI,22,29,Then King Ahab of Israel and King Jehoshaphat of Judah went to attack the city of Ramoth in Gilead.,GNBDC
1KI,22,30,"Ahab said to Jehoshaphat, “As we go into battle, I will disguise myself, but you wear your royal garments.” So the king of Israel went into battle in disguise.",GNBDC
1KI,22,31,The king of Syria had ordered his 32 chariot commanders to attack no one else except the king of Israel.,GNBDC
1KI,22,32,"So when they saw King Jehoshaphat, they all thought that he was the king of Israel, and they turned to attack him. But when he cried out,",GNBDC
1KI,22,33,"they realized that he was not the king of Israel, and they stopped their attack.",GNBDC
1KI,22,34,"By chance, however, a Syrian soldier shot an arrow which struck King Ahab between the joints of his armour. “I'm wounded!” he cried out to his chariot driver. “Turn round and pull out of the battle!”",GNBDC
1KI,22,35,"While the battle raged on, King Ahab remained propped up in his chariot, facing the Syrians. The blood from his wound ran down and covered the bottom of the chariot, and at evening he died.",GNBDC
1KI,22,36,Near sunset the order went out through the Israelite ranks: “Every man go back to his own country and city!”,GNBDC
1KI,22,37,So died King Ahab. His body was taken to Samaria and buried.,GNBDC
1KI,22,38,"His chariot was cleaned up at the pool of Samaria, where dogs licked up his blood and prostitutes washed themselves, as the",GNBDC
1KI,22,39,"Everything else that King Ahab did, including an account of his palace decorated with ivory and all the cities he built, is recorded in",GNBDC
1KI,22,40,At his death his son Ahaziah succeeded him as king.,GNBDC
1KI,22,41,"In the fourth year of the reign of King Ahab of Israel, Jehoshaphat son of Asa became king of Judah",GNBDC
1KI,22,42,"at the age of 35, and he ruled in Jerusalem for 25 years. His mother was Azubah, the daughter of Shilhi.",GNBDC
1KI,22,43,"Like his father Asa before him, he did what was right in the sight of the",GNBDC
1KI,22,44,Jehoshaphat made peace with the king of Israel.,GNBDC
1KI,22,45,"Everything else that Jehoshaphat did, all his bravery and his battles, are recorded in",GNBDC
1KI,22,46,He got rid of all the male and female prostitutes serving at the pagan altars who were still left from the days of his father Asa.,GNBDC
1KI,22,47,The land of Edom had no king; it was ruled by a deputy appointed by the king of Judah.,GNBDC
1KI,22,48,King Jehoshaphat built ocean-going ships to sail to the land of Ophir for gold; but they were wrecked at Eziongeber and never sailed.,GNBDC
1KI,22,49,"Then King Ahaziah of Israel offered to let his men sail with Jehoshaphat's men, but Jehoshaphat refused the offer.",GNBDC
1KI,22,50,"Jehoshaphat died and was buried in the royal tombs in David's City, and his son Jehoram succeeded him as king.",GNBDC
1KI,22,51,"In the seventeenth year of the reign of King Jehoshaphat of Judah, Ahaziah son of Ahab became king of Israel, and he ruled in Samaria for two years.",GNBDC
1KI,22,52,He sinned against the,GNBDC
1KI,22,53,"He worshipped and served Baal, and like his father before him, he aroused the anger of the",GNBDC
2KI,1,1,"After the death of King Ahab of Israel, the country of Moab rebelled against Israel.",GNBDC
2KI,1,2,"King Ahaziah of Israel fell off the balcony on the roof of his palace in Samaria and was seriously injured. So he sent some messengers to consult Baalzebub, the god of the Philistine city of Ekron, in order to find out whether or not he would recover.",GNBDC
